pph age;pph altitude;ac altitude;different relief ac pph;pph distance;PPH SEXE;PPH NB HEURES PRATIQUE;AC EXPERIENCEmoins d'un an 1 : 1/2 : 1 Ã  2 ans2/4 : 2 Ã  4 ans4 : plus de 4 anscase grisÃ©e : sans objet;AC FREQUEE;AC BREVET VOL VOL LIBRE;AC NIVEAU PROGRESSION VOL LIBRE;AC ECOLE VOL LIBRE;AC 0 BI VOL LIBRE;AC TYPE VOL VOL LIBRE;AC SITE CONNAISSAE VOL LIBRE;AC TYPE AILE VOL LIBRE;AC SURFACE AILE;AC AILE HOMOLOGATION PARAPENTE;AC SELLETTE PROTECTION PARAPENTE;AC NOMBRE DE JOUR DEPUIS LE D2BUT DE l'ANNEE;AC HEURE;Saison;AC ETAT ASSURE
57;109;109;0;0;0;80;2;2;0;0;1;0;1;4;1;27;2;2;71;14;1;1
51;89;339;0;1310;0;5;3;3;1;1;0;0;5;2;1;28;2;2;70;0;1;1
65;369;225;0;28;0;100;3;2;1;2;1;0;4;3;1;25;3;2;80;15;1;2
33;1373;965;0;8901;0;100;2;2;0;1;1;0;4;3;1;21;2;2;82;12;1;0
66;819;1022;0;11;1;100;4;2;3;2;1;0;6;1;1;28;-1;2;75;16;1;1
36;1813;1813;0;0;0;150;4;3;3;3;1;0;7;4;1;25;-1;3;78;15;1;0
67;206;0;0;5226;0;10;4;2;1;3;1;0;4;1;1;27;3;2;87;12;1;2
68;85;-3492;0;5421;0;50;4;3;3;3;1;0;5;3;1;26;2;2;93;19;1;2
41;52;905;1;334;0;10;4;2;3;3;1;0;4;3;1;22;5;2;98;18;1;2
35;220;788;0;11;1;2;3;4;1;2;1;0;4;4;1;24;2;2;98;15;1;1
43;50;647;0;395;0;0;3;4;0;0;0;0;4;0;1;31;2;3;102;11;1;1
69;442;465;0;590;0;69;4;3;2;3;1;0;6;4;1;25;3;2;102;16;1;2
54;59;596;0;39;0;10;4;2;2;2;1;0;4;3;1;25;3;2;101;18;1;2
57;568;647;0;38;0;15;4;2;1;2;1;0;4;3;1;28;3;2;111;14;1;2
51;562;459;0;44;0;30;4;2;0;3;1;0;4;4;1;22;-1;2;113;15;1;1
61;217;784;0;8;0;30;4;2;0;3;1;0;6;4;1;26;3;3;118;12;1;2
25;220;1379;1;20;0;6;1;2;0;0;0;0;4;3;1;25;2;3;133;13;1;2
72;1628;939;0;19;0;35;4;2;2;3;1;0;5;1;1;28;3;2;135;12;1;0
47;1757;1757;0;0;0;80;4;2;3;3;1;0;6;3;1;22;-1;3;135;13;1;2
69;78;927;1;438;0;25;4;4;3;3;1;0;4;4;1;26;3;2;142;13;1;2
67;887;1085;0;10;0;60;4;2;3;3;1;0;4;4;1;23;-1;3;143;16;1;1
33;965;47;1;25;0;100;3;3;3;2;1;0;5;4;1;22;-1;2;144;9;1;1
35;483;306;0;50;0;0;3;2;1;1;1;0;4;2;1;24;2;2;140;17;1;2
68;315;913;1;173;0;20;4;2;0;2;0;0;4;3;1;25;3;2;145;12;1;1
46;217;911;1;42;0;60;2;3;3;3;1;0;4;4;1;22;3;2;145;14;1;2
46;171;1552;1;106;1;40;4;2;2;3;1;0;6;1;1;25;3;2;149;13;1;1
51;575;879;1;14;1;20;4;2;3;3;1;0;4;3;1;25;3;2;149;19;1;2
58;65;193;0;10;0;30;2;2;1;0;1;0;4;3;1;30;2;3;152;17;2;1
64;329;1379;1;227;0;50;4;3;2;1;0;0;4;3;1;25;2;2;159;11;2;1
36;484;520;0;10;0;130;1;3;1;1;1;0;4;3;1;24;2;2;157;16;2;1
48;1092;1092;0;0;0;250;4;3;3;3;1;1;4;3;2;41;1;2;167;14;2;0
29;51;911;1;632;1;0;3;3;2;3;1;0;6;1;1;21;3;3;167;15;2;1
62;1545;1545;0;0;0;100;4;3;3;3;1;1;4;3;2;42;2;2;167;14;2;0
70;946;784;1;9;0;50;2;2;1;1;1;0;4;3;1;27;3;2;160;10;2;2
62;594;911;1;123;0;20;4;3;0;3;1;0;6;4;1;28;-1;3;88;18;1;2
50;1373;1710;0;16;0;50;4;2;0;2;1;0;4;4;1;25;3;3;168;16;2;2
67;28;612;0;249;0;4;4;3;0;2;1;0;4;1;1;25;3;3;172;17;2;2
42;115;432;0;91;0;80;4;2;3;3;1;0;6;3;1;31;3;2;117;14;1;2
49;1229;1229;0;0;0;60;4;2;3;3;1;0;4;3;1;26;-1;2;174;17;2;1
58;1092;1092;0;0;0;100;4;3;3;0;1;1;4;3;2;42;1;2;177;16;2;1
51;112;80;0;105;1;10;1;3;0;0;0;0;1;1;1;26;2;2;160;11;2;2
45;58;135;0;345;0;20;3;3;1;1;0;0;4;4;1;29;2;2;166;17;2;2
61;43;362;0;25;0;50;3;3;3;3;1;0;4;3;1;27;3;2;186;13;2;2
55;237;308;0;25;0;150;3;2;0;1;1;0;4;3;1;28;2;3;188;15;2;1
45;988;1757;0;10;0;200;4;3;3;3;1;1;4;4;2;45;3;3;191;11;2;2
57;36;927;1;446;0;40;3;2;2;3;0;0;6;4;1;28;3;2;193;17;2;3
50;414;414;0;0;0;150;4;3;3;3;1;1;4;3;2;41;1;3;193;14;2;2
66;1124;1124;0;0;0;30;2;3;0;2;1;0;4;3;1;25;2;2;193;11;2;2
43;28;1143;1;131;0;80;2;3;0;2;1;0;5;1;1;26;3;2;195;15;2;2
20;40;927;1;789;1;20;1;2;0;0;0;0;4;1;1;25;2;3;198;10;2;0
38;385;237;0;37;0;20;1;3;0;0;0;0;4;3;1;18;-1;2;200;12;2;2
58;922;965;0;14;0;350;4;3;3;3;1;0;4;4;1;25;-1;3;204;10;2;0
37;946;1158;0;264;0;250;4;3;3;3;1;1;4;3;2;42;-1;2;207;14;2;0
38;1779;1123;0;155;0;200;4;3;3;3;1;1;4;3;2;41;3;2;209;11;2;0
48;80;153;0;127;0;50;3;2;1;2;1;0;4;4;1;26;3;3;210;15;2;0
63;77;77;0;0;0;10;4;4;2;3;1;0;4;4;1;26;3;3;209;18;2;0
47;712;414;0;61;0;16;4;2;3;3;1;0;4;3;1;25;-1;3;200;19;2;2
49;110;568;0;190;1;0;1;4;0;0;0;0;1;3;1;26;2;2;212;10;2;1
41;1210;1362;0;10;0;50;4;3;0;2;1;0;4;4;1;20;3;3;198;14;2;2
58;315;1107;1;187;0;0;4;3;0;3;1;0;5;3;1;27;3;2;210;12;2;2
31;185;514;0;20;0;5;1;4;1;1;1;0;4;4;1;25;2;2;200;18;2;0
41;220;293;0;57;0;100;4;3;3;3;1;1;6;3;2;41;3;2;191;12;2;1
44;483;1246;1;21;0;50;1;3;0;2;1;0;4;4;1;28;3;2;218;15;2;0
40;316;1469;1;1011;1;19;4;4;2;2;1;0;4;4;1;23;2;2;219;20;2;1
25;584;647;0;12;1;50;4;3;0;2;0;0;4;3;1;26;2;3;218;17;2;0
35;1092;450;1;13;0;200;4;3;3;3;1;1;4;3;2;42;3;2;223;11;2;1
44;1201;1608;0;23;0;120;4;3;3;3;0;1;4;3;2;42;3;2;223;15;2;0
46;470;492;0;20;0;100;4;3;1;2;1;0;6;1;1;28;3;2;224;13;2;2
79;90;433;0;17;0;0;1;3;0;1;0;0;4;3;1;24;2;2;233;10;2;2
36;24;148;0;91;0;50;4;2;3;3;1;0;4;1;1;29;-1;3;209;16;2;1
67;145;913;1;451;0;40;4;3;3;3;1;0;6;3;1;28;5;3;232;11;2;2
32;1207;1204;0;30;0;100;3;3;2;3;1;0;6;4;1;24;-1;3;237;17;2;2
50;1148;1143;0;7;0;0;4;4;3;2;1;1;4;3;2;40;3;2;239;13;2;2
74;887;440;1;20;0;20;4;2;2;3;1;0;4;3;1;27;3;2;237;17;2;2
50;250;1757;1;164;0;2;4;4;0;1;1;0;5;3;1;25;2;2;247;16;3;0
65;29;1143;1;135;0;15;4;4;1;2;1;0;5;3;1;24;3;2;245;14;3;2
67;74;1379;1;473;0;30;3;4;0;1;0;0;4;3;1;28;2;2;257;9;3;2
41;71;1092;1;454;0;20;1;3;0;2;0;0;4;0;1;26;3;2;260;11;3;0
62;166;1458;1;538;0;50;4;2;3;3;1;0;6;2;1;22;5;3;268;11;3;2
29;88;249;0;24;0;50;3;2;1;2;1;0;4;4;1;23;3;3;266;15;3;2
39;1694;968;0;604;0;100;4;3;3;3;1;0;4;4;1;24;0;3;282;15;3;1
36;24;965;1;9560;0;50;4;2;3;3;1;2;5;4;2;41;3;3;280;11;3;1
49;133;0;0;5551;0;100;4;3;3;3;0;0;4;4;1;25;0;3;286;14;3;2
50;1719;1719;0;0;0;50;3;2;2;2;1;0;6;3;1;24;3;3;285;14;3;2
35;465;911;1;55;0;20;4;2;3;3;1;0;6;4;1;27;-1;2;286;16;3;2
79;422;408;0;13;0;60;4;3;3;3;1;0;5;4;1;25;3;3;293;16;3;2
36;913;913;0;0;0;200;4;3;3;3;1;0;4;3;1;20;0;3;270;10;3;2
57;217;165;0;44;1;0;1;4;1;1;0;0;4;1;1;22;0;3;313;15;3;1
54;784;162;0;6675;0;95;4;3;3;3;1;0;5;4;1;27;3;2;308;11;3;1
33;13;17;0;27;0;20;2;3;2;2;1;0;4;4;1;23;3;3;323;17;3;1
48;1246;1246;0;0;0;30;4;3;3;3;1;1;4;4;2;41;3;2;232;15;2;1
61;43;362;0;25;0;50;3;2;3;3;1;0;4;3;1;25;3;2;340;14;3;3
40;78;104;0;185;0;34;4;3;3;3;1;0;4;1;1;26;3;2;349;14;3;1
41;450;913;1;24;1;10;3;2;3;3;0;0;4;3;1;20;3;2;109;16;1;1
43;30;1703;1;78;0;40;1;4;0;1;0;0;4;3;1;24;3;2;113;13;1;2
51;650;650;0;0;0;300;4;3;3;3;0;1;4;3;2;40;1;2;151;18;2;0
49;4;951;1;189;1;0;1;3;0;0;0;0;1;1;1;24;2;2;170;19;2;1
62;72;1488;1;1561;0;10;3;4;1;2;0;0;4;3;1;27;3;2;167;12;2;2
51;1628;902;0;13;0;0;1;4;0;0;0;0;1;4;1;23;2;2;169;14;2;1
65;1390;414;1;172;0;200;4;3;3;0;0;1;1;3;2;42;1;2;213;19;2;0
65;86;1010;1;383;0;0;1;4;0;0;0;0;1;1;1;29;2;3;217;11;2;1
52;1362;927;0;15;0;100;4;3;3;3;0;1;4;3;2;39;1;2;223;16;2;0
65;939;892;0;24;0;50;4;3;3;3;0;2;4;3;2;42;1;2;230;14;2;0
41;111;1931;1;288;0;25;3;4;0;1;0;0;4;4;1;26;2;3;241;11;2;0
53;436;1379;1;24;0;25;3;4;1;2;0;0;4;4;1;26;2;3;240;15;2;1
50;80;151;0;39;0;35;2;3;1;2;1;0;2;4;1;25;2;2;244;14;3;2
45;778;905;1;10;0;300;4;3;3;3;1;1;4;3;2;42;1;3;253;11;3;0
32;30;1010;1;399;0;0;2;4;0;0;0;0;4;3;1;26;2;3;254;18;3;1
74;86;1888;1;549;0;3;3;4;1;1;0;0;4;3;1;23;2;2;270;16;3;1
55;440;205;0;296;0;20;3;4;2;2;0;0;4;4;1;26;3;3;280;17;3;2
29;1379;1379;0;0;0;50;1;3;0;0;0;0;4;4;1;26;3;3;276;16;3;0
44;84;292;0;2770;0;5;4;4;2;2;0;0;6;3;1;24;2;2;71;11;1;3
44;97;1026;1;609;1;100;2;4;1;2;0;0;4;4;1;29;0;2;79;12;1;1
56;368;913;1;261;0;20;4;4;1;2;0;0;4;4;1;30;3;2;90;15;1;0
38;1092;1092;0;0;1;0;1;2;0;0;0;0;4;3;1;22;2;2;104;10;1;0
19;97;129;0;10;0;30;4;2;1;2;0;0;2;3;1;25;2;2;94;15;1;0
60;172;1143;1;106;0;64;2;4;0;1;0;0;4;3;1;28;2;2;124;10;1;2
60;663;1710;1;161;1;40;4;2;3;3;0;0;6;3;1;25;3;3;134;17;1;1
47;477;913;1;38;0;200;4;3;3;2;1;1;4;3;2;42;3;3;149;18;1;1
43;277;1710;1;153;0;10;4;4;2;2;0;0;4;3;1;28;3;2;158;11;2;2
29;59;128;0;43;0;30;2;2;1;0;0;0;4;4;1;24;2;2;180;18;2;1
42;298;1013;1;52;0;0;1;4;0;1;0;0;4;3;1;26;2;2;183;9;2;2
33;45;293;0;546;0;0;1;4;0;0;0;0;4;1;1;24;0;2;192;18;2;1
59;71;1010;1;351;0;30;1;4;0;1;0;0;4;4;1;26;2;3;191;1;2;1
30;86;433;0;15;1;0;1;4;0;0;0;0;4;1;1;25;0;2;200;19;2;2
47;845;771;1;35;0;80;4;3;3;3;0;1;4;3;2;42;3;2;212;11;2;0
49;74;1719;1;101;0;0;1;3;0;0;0;0;4;3;1;24;2;3;220;11;2;1
38;145;750;0;79;0;20;1;2;0;0;0;0;4;3;1;25;0;2;234;18;2;1
61;13;594;0;683;0;40;4;2;2;3;0;0;5;1;1;28;3;2;255;11;3;1
37;1467;965;0;44;0;0;1;2;0;0;0;0;4;3;1;26;3;3;270;11;3;1
46;135;187;0;46;0;15;2;2;0;1;0;0;2;3;1;29;3;2;144;18;1;2
27;44;321;0;475;0;20;1;3;0;0;0;0;4;1;1;33;2;2;169;8;2;1
40;419;47;0;743;0;20;4;3;2;3;0;0;4;3;1;24;3;3;161;16;2;0
62;1545;1545;0;0;0;100;4;3;3;3;0;2;4;3;2;42;2;2;175;12;2;2
35;1092;1092;0;0;1;50;3;2;2;2;0;0;6;3;1;19;3;3;186;15;2;2
20;745;745;0;0;0;10;1;2;0;1;0;0;4;3;1;26;2;3;189;10;2;0
64;27;450;0;823;0;20;3;3;1;2;0;0;4;1;1;25;2;3;189;11;2;1
38;58;133;0;210;0;0;1;4;0;0;0;0;4;3;1;25;2;3;190;10;2;1
65;1737;1737;0;0;0;250;4;3;3;3;0;1;4;4;2;42;1;2;199;16;2;0
24;1346;1204;0;15;0;300;4;3;3;3;0;1;4;3;2;42;1;2;210;18;2;0
30;320;1026;1;160;1;20;4;3;2;3;0;0;6;4;1;21;2;2;215;19;2;1
48;1010;1010;0;0;1;0;1;4;0;0;0;0;1;2;1;26;2;3;210;19;2;1
28;80;1710;1;465;1;0;1;4;0;0;0;0;1;3;1;23;2;3;230;11;2;1
26;220;1379;1;21;1;0;2;4;1;0;0;0;4;4;1;23;2;2;251;17;3;2
35;97;1123;1;565;1;0;1;4;0;0;0;0;1;1;1;25;2;3;251;18;3;1
35;8;470;0;360;1;0;3;4;0;2;0;0;4;3;1;24;3;3;291;14;3;2
44;38;204;0;27;0;30;1;4;0;0;0;0;4;1;1;26;2;3;82;17;1;1
23;176;306;0;33;1;3;2;2;1;1;0;0;4;3;1;24;2;3;113;12;1;0
56;83;913;1;448;0;40;4;4;2;3;0;0;4;3;1;30;3;3;143;12;1;1
32;450;799;0;159;1;20;4;2;2;2;0;0;4;1;1;21;2;3;155;14;2;2
31;21;913;1;596;1;20;1;3;0;0;0;0;1;3;1;23;2;2;160;15;2;1
56;965;965;0;0;0;300;4;3;3;3;0;1;4;3;2;42;1;2;167;9;2;0
35;79;913;1;467;0;25;4;4;3;3;0;0;6;3;1;23;-1;3;163;16;2;1
27;1906;1757;0;64;0;20;1;3;0;0;0;0;4;3;1;28;2;2;167;10;2;1
81;140;1123;1;53;0;41;4;4;2;2;0;0;4;3;1;24;3;2;172;10;2;2
46;450;1906;1;69;1;5;4;4;1;1;0;0;4;1;1;25;0;2;174;10;2;1
63;49;927;1;563;0;40;4;4;1;2;0;0;4;3;1;28;2;2;186;12;2;2
37;1423;1102;0;3;0;100;4;3;3;3;0;1;4;3;2;41;3;3;189;10;2;0
53;1362;1757;0;14;0;300;4;3;3;3;0;1;4;3;2;42;3;2;218;12;2;0
25;52;1289;1;482;0;30;2;4;0;0;0;0;4;3;1;25;2;2;223;12;2;1
64;172;1427;1;129;0;60;4;2;3;3;0;0;6;1;1;25;3;3;238;14;2;2
27;224;1143;1;261;0;20;1;4;0;0;0;0;1;3;1;24;2;2;242;11;2;1
54;450;1931;1;28;0;450;4;3;3;3;1;0;5;3;1;30;3;3;231;14;2;2
28;951;913;0;272;0;20;1;4;0;0;0;0;4;4;1;25;2;3;238;11;2;1
51;1246;913;0;50;0;120;4;3;3;3;0;1;4;4;2;42;3;3;256;16;3;1
36;215;1013;1;28;0;0;1;4;0;0;0;0;1;3;1;28;2;2;263;11;3;1
57;26;2377;1;287;0;20;1;4;0;0;0;0;4;2;1;26;2;2;292;11;3;1
34;2188;913;0;102;1;100;4;3;0;2;0;1;4;3;2;42;1;2;301;13;3;0
51;980;1010;0;57;0;0;1;4;0;1;0;0;1;1;1;25;2;3;239;15;2;1
53;913;751;1;6944;0;200;3;3;2;3;1;0;4;4;1;26;3;3;45;16;0;0
31;166;1703;1;424;1;20;1;4;0;0;0;0;4;1;1;25;2;2;109;11;1;1
63;295;295;0;0;1;10;4;2;2;2;1;0;4;3;1;22;3;2;128;15;1;1
58;166;913;1;457;0;30;4;4;2;3;0;0;4;4;1;25;3;2;141;15;1;1
34;116;1581;1;477;0;10;3;4;2;3;0;0;4;1;1;25;3;2;147;12;1;0
74;131;1278;1;520;0;0;4;3;2;3;0;0;6;1;1;27;3;2;180;15;2;2
39;1719;1719;0;0;0;500;4;3;3;3;1;1;4;3;2;41;1;3;238;15;2;0
57;3;968;1;451;1;0;4;4;0;0;0;0;4;3;1;22;3;2;245;12;3;2
57;445;1379;1;17;0;0;2;4;0;1;0;0;4;3;1;30;2;3;250;10;3;2
35;163;1531;1;108;1;0;1;3;0;0;0;0;4;3;1;23;2;2;267;11;3;1
48;547;319;0;15;1;100;4;4;3;3;1;1;4;4;2;38;1;2;112;11;1;0
43;1563;1563;0;0;0;150;4;3;3;3;1;1;4;4;2;40;3;2;228;9;2;0
49;14;200;0;36;0;60;4;3;3;0;0;2;1;3;2;42;3;2;120;16;1;1
61;233;1013;1;35;0;0;1;4;0;0;0;0;1;4;1;28;2;2;129;17;1;2
69;318;911;1;221;0;50;4;4;2;3;0;0;6;3;1;25;3;2;268;13;3;1
39;385;1379;1;27;1;200;4;3;3;3;0;1;4;3;2;41;1;2;150;15;1;1
64;141;927;1;287;1;2;4;4;1;0;0;0;4;1;1;24;2;2;202;11;2;1
57;36;171;0;212;0;20;2;4;0;1;0;0;4;4;1;31;2;2;259;10;3;2
41;450;1092;1;13;0;0;1;4;0;0;0;0;1;4;1;25;2;2;139;10;1;1
28;345;328;0;138;0;0;3;4;0;1;0;0;4;4;1;24;2;2;175;20;2;2
54;2224;1888;0;26;0;100;4;4;3;3;0;1;4;3;2;41;3;2;196;12;2;0
65;623;1379;1;19;0;0;1;4;0;1;0;0;1;4;1;24;2;3;206;7;2;2
49;168;913;1;115;0;40;1;3;0;0;0;0;1;3;1;28;2;2;222;12;2;1
29;220;293;0;57;1;0;2;2;0;1;0;0;4;3;1;22;2;2;235;11;2;0
33;79;1092;1;457;1;20;1;3;0;0;0;0;4;3;1;22;2;2;126;12;1;2
52;172;432;0;64;0;30;1;4;0;0;0;0;4;4;1;33;2;2;145;17;1;1
63;877;965;0;28;0;20;1;4;0;0;0;0;4;4;1;26;2;2;150;10;1;1
54;85;1560;1;661;0;0;1;4;0;0;0;0;1;3;1;27;2;3;158;11;2;1
55;38;1379;1;249;0;0;1;4;0;0;0;0;4;3;1;26;2;2;168;10;2;0
62;196;951;1;170;1;0;3;4;0;0;0;0;4;4;1;23;2;2;165;10;2;1
55;87;1710;1;678;0;10;4;4;1;1;0;0;4;3;1;22;2;2;228;19;2;2
49;295;1552;1;26;0;1;4;2;3;3;0;2;4;4;2;42;1;2;287;14;3;0
40;680;1479;1;19;0;200;4;3;3;2;1;1;7;3;2;42;1;3;20;15;0;0
39;1694;1162;0;49;0;100;4;3;3;3;0;1;4;3;2;42;1;3;163;17;2;0
50;90;433;0;17;0;150;4;3;3;3;1;1;4;3;2;41;3;2;175;11;2;0
72;389;513;0;56;0;150;4;2;3;3;1;1;4;3;2;42;1;2;103;15;1;1
41;1116;1116;0;0;0;100;3;2;3;3;0;2;4;3;2;42;1;2;266;17;3;2
32;746;660;0;34;0;165;4;3;3;3;1;1;4;3;2;41;3;2;145;11;1;0
35;1278;1102;0;64;0;160;4;3;3;3;0;1;4;3;2;42;1;2;210;11;2;0
51;247;1608;1;287;0;100;4;2;3;3;1;0;5;2;1;32;3;2;363;13;3;1
45;135;135;0;0;0;80;4;3;3;3;1;0;4;3;1;18;0;1;54;18;0;2
69;99;658;0;614;0;60;4;3;3;3;1;0;1;4;1;24;3;2;107;16;1;0
53;133;133;0;0;0;10;4;3;2;2;1;0;4;3;1;27;3;3;108;13;1;2
70;153;133;0;45;0;150;4;2;2;3;1;0;4;3;1;32;-1;3;123;18;1;0
34;41;1745;1;554;0;70;1;3;0;1;0;0;4;1;1;26;2;3;137;9;1;1
33;32;1719;1;159;1;20;1;3;0;0;0;0;4;1;1;24;2;3;140;9;1;1
43;1757;1362;0;14;1;20;1;3;0;0;0;0;4;1;1;26;2;2;147;9;1;2
27;1531;1552;0;3;1;20;1;2;0;0;0;0;4;4;1;22;2;3;155;13;2;1
37;438;440;0;299;0;1;1;3;1;2;1;0;4;4;1;31;2;2;141;18;1;1
34;220;1193;1;19;0;75;3;2;3;3;1;0;4;3;1;25;3;3;159;20;2;1
63;116;47;0;847;0;20;4;4;0;1;1;0;1;3;1;25;3;3;171;0;2;2
68;92;1931;1;616;0;0;1;4;0;0;0;0;4;3;1;26;2;2;188;11;2;2
55;61;561;0;449;1;15;3;4;1;1;1;0;4;4;1;24;2;2;197;12;2;2
33;1710;1362;0;32;0;10;3;4;1;1;0;0;4;2;1;25;2;2;201;9;2;0
36;308;40;0;136;0;50;4;4;1;2;1;0;4;2;1;27;2;3;206;14;2;2
63;189;1123;1;82;0;60;4;3;3;3;1;0;6;4;1;23;3;2;219;13;2;2
54;220;663;0;105;0;20;4;2;3;3;1;0;5;3;1;25;3;2;225;17;2;2
42;1246;927;0;17;0;150;1;4;0;0;0;0;4;3;1;30;2;2;228;10;2;1
62;384;1092;1;135;0;0;1;4;0;0;0;0;1;0;1;26;2;2;242;10;2;1
28;80;684;0;117;0;250;3;3;3;3;1;0;4;4;1;24;0;3;240;15;2;2
36;22;596;0;50;0;20;1;3;0;0;0;0;4;3;1;24;2;2;245;9;3;2
35;110;64;0;30;0;15;3;4;2;2;1;0;4;4;1;28;2;3;251;17;3;2
79;130;1229;1;401;0;30;4;4;2;2;1;0;4;1;1;26;3;2;235;16;2;2
41;778;905;1;10;0;150;4;3;3;3;1;0;9;3;1;20;0;3;364;15;3;2
41;145;784;0;559;1;10;3;2;2;2;1;0;4;4;1;22;3;2;0;12;0;1
26;913;1039;0;586;0;150;4;3;3;3;1;0;8;1;1;23;0;3;19;15;0;1
43;1757;1757;0;0;0;100;4;3;3;3;1;1;4;3;2;41;3;2;273;13;3;0
55;72;165;0;4;0;0;2;2;1;1;1;0;4;3;1;25;2;2;56;13;0;3
39;151;133;0;156;0;50;3;3;3;3;1;0;4;3;1;25;3;3;98;14;1;0
37;149;1639;1;123;0;120;1;2;0;1;1;0;4;2;1;28;2;3;101;15;1;2
33;41;133;0;210;1;0;3;3;1;2;1;0;4;2;1;23;2;2;98;13;1;0
35;571;612;0;7;0;20;1;4;0;0;0;0;4;4;1;30;2;3;106;10;1;2
61;1085;663;1;17;0;100;4;3;3;3;0;1;4;3;2;42;1;2;182;15;2;0
37;106;418;0;55;0;15;4;3;2;2;1;0;4;4;1;24;3;3;118;16;1;2
56;1123;261;1;2110;0;50;2;4;0;1;0;0;4;1;1;25;0;2;86;14;1;2
60;1061;1061;0;0;0;200;4;3;3;3;1;1;4;3;2;42;1;2;132;11;1;1
53;913;1379;0;54;0;200;4;3;3;3;1;0;6;3;1;28;5;3;135;15;1;1
60;436;243;0;18;0;119;3;2;2;3;0;0;6;3;1;24;-1;3;140;16;1;1
42;325;293;0;224;0;300;4;3;3;3;1;0;8;3;1;28;0;3;145;16;1;2
27;243;1373;1;57;0;0;1;3;0;1;0;0;4;4;1;24;2;2;152;12;2;1
40;199;54;0;21;0;30;3;2;3;3;1;0;4;4;1;25;3;2;153;13;2;2
45;589;612;0;28;0;50;1;4;0;0;0;0;4;4;1;30;2;3;106;10;1;2
56;90;140;0;44;0;25;1;4;0;0;0;0;2;1;1;28;2;2;164;10;2;2
44;11;47;0;105;0;80;4;2;3;3;1;0;4;4;1;17;5;3;166;16;2;2
77;383;927;1;217;0;50;4;3;3;3;0;0;4;4;1;25;-1;3;180;12;2;1
61;1085;663;1;17;0;100;4;3;3;3;1;1;4;3;2;34;1;2;182;15;2;0
39;29;362;0;28;0;20;1;3;0;0;0;0;4;0;1;25;0;2;147;15;1;1
33;356;86;0;739;0;20;1;4;0;0;0;0;4;4;1;24;2;2;186;19;2;0
60;459;414;0;60;0;0;1;3;0;0;0;0;4;4;1;28;2;3;191;9;2;2
74;51;1931;1;442;0;30;4;4;2;2;1;0;4;1;1;26;3;2;193;11;2;0
40;965;965;0;0;0;350;4;3;3;3;0;1;4;3;2;39;1;2;208;15;2;2
51;118;1143;1;162;0;0;1;4;0;0;0;0;4;3;1;26;2;2;208;10;2;3
65;1719;1719;0;0;0;60;4;3;3;3;1;0;4;3;1;22;5;3;218;10;2;3
41;1102;1366;0;10;0;200;4;3;3;2;0;1;4;3;2;42;1;3;215;11;2;1
47;414;414;0;0;0;150;4;3;3;3;0;1;4;3;2;41;3;2;218;18;2;2
36;58;61;0;235;0;120;1;2;1;1;1;0;4;4;1;26;3;3;218;16;2;0
32;340;1092;1;39;0;365;4;3;3;3;1;1;4;3;2;42;3;2;237;16;2;0
44;475;988;1;113;1;50;3;3;2;2;1;0;5;1;1;20;2;2;237;15;2;2
33;689;936;1;6;1;20;1;3;0;0;1;0;4;4;1;22;2;3;227;18;2;2
69;196;1116;1;55;0;0;4;4;2;1;0;0;4;3;1;26;3;3;249;16;3;2
41;261;1013;1;111;0;20;1;3;1;1;1;0;4;4;1;26;3;2;246;17;3;1
47;290;913;1;231;1;30;4;2;3;3;0;0;9;3;1;18;0;3;258;12;3;0
44;322;913;1;92;0;10;3;3;1;1;0;0;4;3;1;24;2;2;258;12;3;1
49;1340;1735;0;70;0;50;1;3;1;1;1;0;5;3;1;21;2;2;264;11;3;2
61;18;905;1;311;0;20;3;2;2;2;1;0;4;4;1;26;3;2;260;16;3;1
34;95;1040;1;264;1;0;2;4;0;0;0;0;4;2;1;28;2;2;286;12;3;2
60;116;1162;1;565;0;130;4;2;3;3;1;0;6;3;1;24;1;3;281;16;3;1
33;988;1092;0;44;0;1;1;4;0;0;0;0;4;4;1;26;2;2;295;14;3;1
41;15;99;0;288;1;25;3;2;2;1;1;0;2;1;1;24;2;2;353;15;3;2
53;97;602;0;598;1;20;1;4;0;0;0;0;4;4;1;24;2;3;85;11;1;1
41;298;513;0;56;0;40;4;3;3;3;0;0;1;4;1;26;3;2;87;15;1;0
60;207;1013;1;144;0;20;2;4;0;0;0;0;4;3;1;24;2;2;115;11;1;1
32;86;2377;1;765;0;10;2;4;1;1;0;0;4;4;1;26;2;2;143;11;1;2
53;207;1092;1;365;0;20;1;3;0;0;0;0;1;3;1;26;2;3;161;13;2;1
36;1405;1373;0;15;0;60;3;2;0;2;0;0;4;4;1;23;-1;3;169;15;2;1
50;913;913;0;0;0;20;4;2;3;3;0;0;4;4;1;26;0;3;177;11;2;1
63;59;234;0;606;0;15;2;4;0;0;0;0;4;4;1;28;2;3;207;10;2;1
47;845;419;1;70;0;80;4;3;3;3;0;1;4;3;2;42;-1;3;210;15;2;1
26;145;1931;1;477;1;0;1;4;0;0;0;0;4;4;1;26;2;3;198;10;2;2
27;166;1888;1;179;0;0;3;4;1;1;0;0;4;3;1;24;3;2;241;15;2;1
58;242;650;0;75;0;0;4;4;0;0;0;0;1;3;1;26;2;3;239;11;2;1
45;272;134;0;17;0;65;3;3;2;2;1;0;4;3;1;22;3;2;361;15;3;2
